Country,Market,Date,Product,Price Min,Price Max,Unit,Change,URL
Poland,Sandomierz,30.07.2026,raspberry,0.21 €,6.28 €,,0.0%,https://www.fresh-market.info/price-quotations/poland/sandomierz
Poland,Sandomierz,30.07.2026,rhubarb,1.26 €,1.47 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/sandomierz
Poland,Sandomierz,30.07.2026,savoy cabbage,0.63 €,1.05 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/sandomierz
Poland,Sandomierz,30.07.2026,strawberry,0.21 €,2.62 €,,0.0%,https://www.fresh-market.info/price-quotations/poland/sandomierz
Poland,Sandomierz,30.07.2026,strawberry Poland,2.62 €,4.19 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/sandomierz
Poland,Sandomierz,30.07.2026,sweet cherry,3.14 €,1.68 €,,0.0%,https://www.fresh-market.info/price-quotations/poland/sandomierz
Poland,Sandomierz,30.07.2026,tomato lima,1.26 €,1.26 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/sandomierz
Poland,Sandomierz,30.07.2026,tomato raspberry,0.96 €,1.26 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/sandomierz
Poland,Sandomierz,30.07.2026,tomato red zwykły,0.96 €,1.26 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/sandomierz
Poland,Sandomierz,30.07.2026,walnut,1.05 €,1.05 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/sandomierz
Poland,Sandomierz,30.07.2026,watermelon,0.38 €,0.42 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/sandomierz
Poland,Sandomierz,30.07.2026,yellow pepper,1.68 €,1.88 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/sandomierz
Poland,Sandomierz,30.07.2026,zucchini,0.34 €,0.42 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/sandomierz
Poland,Wroclaw (DCHRS),07.11.2025,anturium domestic,1.05 €,1.26 €,psc,-1.8%,https://www.fresh-market.info/price-quotations/poland/wroclaw-dchrs
Poland,Wroclaw (DCHRS),07.11.2025,anturium importowane,1.05 €,2.09 €,psc,+8.7%,https://www.fresh-market.info/price-quotations/poland/wroclaw-dchrs
Poland,Wroclaw (DCHRS),07.11.2025,falenopsis domestic,5.24 €,8.38 €,psc,+1.6%,https://www.fresh-market.info/price-quotations/poland/wroclaw-dchrs
Poland,Wroclaw (DCHRS),07.11.2025,falenopsis importowany,6.28 €,11.52 €,psc,-2.3%,https://www.fresh-market.info/price-quotations/poland/wroclaw-dchrs
Poland,Wroclaw (DCHRS),07.11.2025,freesia domestic,0.29 €,0.52 €,psc,-2.5%,https://www.fresh-market.info/price-quotations/poland/wroclaw-dchrs
Poland,Wroclaw (DCHRS),07.11.2025,gerbera minaturowa domestic,0.23 €,0.34 €,psc,-15.6%,https://www.fresh-market.info/price-quotations/poland/wroclaw-dchrs
Poland,Wroclaw (DCHRS),07.11.2025,gerbera wielkokwiatowa domestic,0.29 €,0.42 €,psc,+13.3%,https://www.fresh-market.info/price-quotations/poland/wroclaw-dchrs
Poland,Wroclaw (DCHRS),07.11.2025,iris domestic,0.42 €,0.42 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-dchrs
Poland,Wroclaw (DCHRS),07.11.2025,iris importowany,0.34 €,0.34 €,psc,-33.3%,https://www.fresh-market.info/price-quotations/poland/wroclaw-dchrs
Poland,Wroclaw (DCHRS),07.11.2025,lily domestic,0.84 €,1.88 €,psc,+18.2%,https://www.fresh-market.info/price-quotations/poland/wroclaw-dchrs
Poland,Wroclaw (DCHRS),07.11.2025,lily importowana,1.05 €,1.88 €,psc,+7.7%,https://www.fresh-market.info/price-quotations/poland/wroclaw-dchrs
Poland,Wroclaw (DCHRS),07.11.2025,lisianthus importowana,1.26 €,1.68 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-dchrs
Poland,Wroclaw (DCHRS),07.11.2025,tulip domestic,0.5 €,0.5 €,psc,-4.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-dchrs
Poland,Wroclaw (Targpiast),30.07.2026,Jaś Karłowy runner bean (medium),2.09 €,2.51 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,Jaś Karłowy runner bean large (Poland),5.45 €,6.07 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,Shelling peas,0.84 €,1.05 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,almond,7.75 €,8.59 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,apple domestic,0.63 €,1.26 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,apricot,0.84 €,1.68 €,kg,-14.3%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,avocado,1.05 €,1.57 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,bób,1.36 €,1.57 €,"0,5kg",+3.7%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,bananas,0.84 €,1.78 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,beans small,1.88 €,2.3 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,been asparagus,1.26 €,2.09 €,kg,-5.9%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,beet greens,0.42 €,0.73 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,beetroots,0.21 €,0.31 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,berry,6.49 €,7.12 €,kg,-5.1%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,blackberry,1.47 €,1.68 €,250g,-40.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,borówka American,2.72 €,3.77 €,kg,-32.6%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,broccoli,1.05 €,1.36 €,psc,+21.1%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,brussels sprouts,1.26 €,1.68 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,cabbage red,0.21 €,0.42 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,cabbage savoy domestic,1.26 €,1.68 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,cabbage white,0.63 €,0.73 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,cabbage white fresh-grown,0.52 €,0.73 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,carrots,0.38 €,0.42 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,carrots import,0.63 €,0.73 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,carrots young with greens,0.52 €,0.73 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,cauliflower,1.05 €,1.47 €,psc,-7.7%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,celery,0.42 €,0.57 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,cherry,2.09 €,3.35 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,chinese cabbage,0.52 €,0.73 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,chives,0.31 €,0.38 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,chives with cebulką,0.42 €,0.59 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,corn,0.25 €,0.34 €,psc,-53.3%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,cranberry dried,5.03 €,5.65 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,currant black,4.82 €,6.28 €,kg,+15.2%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,currant red,3.35 €,4.19 €,kg,+38.5%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,currant white,4.82 €,5.45 €,kg,+88.5%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,dill,0.21 €,0.31 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,dill for pickling,0.42 €,0.52 €,bunch,+12.5%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,dried apricot,12.57 €,13.82 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,eggplant,0.94 €,1.26 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,flat-leaf parsley,0.25 €,0.31 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,garlic,0.21 €,0.52 €,główka,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,ginger,3.77 €,4.19 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,gooseberry green,4.19 €,5.03 €,250g,+63.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,gooseberry red,4.19 €,5.03 €,kg,+63.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,grapefruits red,1.26 €,2.09 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,grapes red,3.14 €,4.19 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,grapes white,5.24 €,6.28 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,horseradish,3.14 €,3.77 €,kg,-8.3%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,kale,0.63 €,0.84 €,250g,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,kiwi,3.35 €,3.98 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,kohlrabi,0.31 €,0.52 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,leek domestic,0.21 €,0.42 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,lemon,1.36 €,1.99 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,lettuce,0.52 €,0.73 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,lettuce iceberg,0.63 €,0.73 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,lovage,0.21 €,0.42 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,mandarins,1.36 €,2.51 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,melons green /żółty,1.47 €,2.09 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,mushrooms,1.78 €,2.2 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,mushrooms chanterelles,7.96 €,8.59 €,kg,-34.2%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,nectarine,1.05 €,2.09 €,kg,-6.3%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,nuts Italian unshelled,1.68 €,2.3 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,nuts brazylijskie,20.32 €,21.57 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,nuts hazel unshelled,3.14 €,3.56 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,nuts nerkowca,9.42 €,10.26 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,ogórki field,0.84 €,1.47 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,ogórki glasshouse,0.84 €,1.57 €,kg,-8.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,ogórki pickled,1.47 €,2.3 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,onion,0.21 €,0.42 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,oranges,1.05 €,1.99 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,oyster mushrooms,2.93 €,3.56 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,parsley,0.42 €,0.84 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,peach,1.26 €,1.68 €,kg,-26.3%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,pears domestic,0.63 €,1.26 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,peas unshelled,0.63 €,0.84 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,pepper chili,3.56 €,4.19 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,pepper green,0.84 €,1.26 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,pepper red,1.26 €,1.68 €,kg,-22.2%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,pepper white rożek,1.05 €,1.26 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,pepper żółta,1.47 €,1.68 €,kg,-16.7%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,pineapple,1.68 €,2.51 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,pistacje,11.31 €,12.78 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,plum,0.84 €,1.26 €,kg,-33.3%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,potato early,0.21 €,0.31 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,potatoes domestic,0.13 €,0.17 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,pumpkin,0.84 €,1.26 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,pumpkin hokkaido,1.05 €,1.26 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,radish,0.38 €,0.46 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,radish white import,0.63 €,1.05 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,raspberries,6.91 €,10.47 €,kg,+6.4%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,red onion,0.42 €,0.63 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,rhubarb,1.15 €,1.47 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,sauerkraut,1.26 €,1.68 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,sorrel,0.42 €,0.63 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,spinach,0.63 €,1.26 €,250g,-10.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,spinach baby,0.84 €,1.05 €,100 gr,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,stones dyni shelled,4.19 €,5.03 €,5 kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,stones dyni unshelled,3.77 €,4.19 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,strawberries,4.19 €,5.45 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,sunflower,0.63 €,1.26 €,psc,-10.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,sweet cherry,2.93 €,4.4 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,tomato lima (szklarnia),1.15 €,1.57 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,tomatoes,0.63 €,0.94 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,tomatoes rose,0.52 €,1.05 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,vegetables,0.63 €,1.26 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
Poland,Wroclaw (Targpiast),30.07.2026,walnut shelled,7.54 €,8.59 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/wroclaw-targpiast
